dataset,algorithm,config,recall@10,qps,robustness@0.1,robustness@0.3,robustness@0.5,robustness@0.7,robustness@0.9,map@10,ndcg@10,mrr@10,tail95,tail99,tail999
msspacev-10M,scann,"ScaNN,tree=80/40000,AH2,reorder=30",0.8344487651794242,17376.0311614887,0.999556556146814,0.9952244508118434,0.9709714831491336,0.8648178469095374,0.5520193750852777,78.86292089264869,8.641804637912117,9.727270930658158,0.5,0.3,0.1
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 100, 'T': 64}))",0.9427002319552462,32035.13856267319,0.9927002319552463,0.9859121298949379,0.9743825897121026,0.9492086232773912,0.8839541547277937,92.15187694785014,9.442623345723149,9.653749537064108,0.6,0.1,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 10, 'T': 64}))",0.6853902305908036,79088.13143940661,0.8861031518624641,0.8229635693819075,0.7539909946786738,0.652647018692864,0.4811024696411516,62.61315601535106,6.951472066340925,7.788472679743658,0.0,0.0,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 120, 'T': 64}))",0.9517362532405512,28672.86917630006,0.9945081184336199,0.9892550143266475,0.979840360212853,0.9594078319006686,0.9019647973802701,93.31776122578927,9.531557740560427,9.715337742865374,0.7,0.2,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 150, 'T': 64}))",0.9604925637876928,25326.76246109127,0.9960772274525856,0.9920862327739118,0.9852299085823442,0.9695047073270568,0.9187474416700778,94.44566608082265,9.616414069450553,9.770688496665779,0.8,0.3,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 200, 'T': 64}))",0.9686792195388184,18759.554992891946,0.9969982262245872,0.9940646745804339,0.989425569654796,0.977861918406331,0.9374061945695183,95.54507858539785,9.695332473445758,9.817666743551927,0.8,0.4,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 20, 'T': 64}))",0.8001330331559557,64460.63906089779,0.9476054031927957,0.9087870105062082,0.860690407968345,0.7856460635830264,0.6410492563787693,75.12446112637987,8.061075890873862,8.663185984358723,0.0,0.0,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 250, 'T': 64}))",0.9745019784418065,16196.711196655075,0.9978851139309592,0.9955655614681402,0.9924273434302088,0.983694910629008,0.9485264019647974,96.33316480842576,9.752242196400289,9.853249728735811,0.8,0.5,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 30, 'T': 64}))",0.8505014326647565,54648.35342524931,0.9672533769954973,0.9408855232637467,0.9038409059899031,0.8442488743348342,0.7194364851957975,80.9357321804876,8.55053963768543,9.032556711000224,0.2,0.0,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 50, 'T': 64}))",0.8988402237685905,46576.192268123246,0.9815800245599673,0.9671169327329786,0.943068631464047,0.9006344658207123,0.8032473734479465,86.71330529187159,9.01825479986331,9.363419157857349,0.4,0.0,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 70, 'T': 64}))",0.9230317915131669,37596.6028777128,0.9882657934233865,0.9781006958657389,0.9613862737071907,0.9278892072588347,0.8476940919634329,89.6838659532581,9.25286469122876,9.527770603625086,0.5,0.0,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 80, 'T': 64}))",0.9312900805021149,33438.26266666413,0.9902783462955382,0.9815459134943376,0.9672192659298676,0.9370650839132214,0.8627370719061264,90.70093610510106,9.33187352051386,9.580047706761786,0.6,0.1,0.0
msspacev-10M,diskann,"diskann(('R32_L300', {'Ls': 90, 'T': 64}))",0.9376142720698594,34960.40407514313,0.9915063446582071,0.9839677991540455,0.9711761495429118,0.9441260744985673,0.8740960567608133,91.50686837135363,9.393352813371978,9.620275075964802,0.6,0.1,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 100)",0.8973870923727658,22110.89559651211,0.9900736799017601,0.9759175876654387,0.9529949515622868,0.9047277936962751,0.7865329512893983,85.8253089758667,9.000080077580787,9.410716180773488,0.5,0.1,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 120)",0.9082617000955111,13491.225459310905,0.9924273434302088,0.981170691772411,0.9618638286260063,0.9185427752762997,0.8056692591076545,87.16982952047421,9.10724189265663,9.487602387341438,0.5,0.1,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 140)",0.9160629008050212,10378.141126266037,0.993723563924137,0.9843771319416018,0.9677650429799427,0.9285373175057989,0.8204052394596807,88.14872275717038,9.183564664135373,9.53830848639997,0.6,0.1,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 160)",0.9230590803656706,9617.025927756678,0.9952244508118434,0.9869354618638286,0.97247237003684,0.9378496384227043,0.8334356665302224,89.04065253927105,9.252818135800492,9.586247934385472,0.6,0.2,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 180)",0.9283462955382726,13460.123039495364,0.9960772274525856,0.9888115704734616,0.9761904761904762,0.9445695183517533,0.8437713194160186,89.71294238803448,9.304820426828707,9.621597285842068,0.6,0.2,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 200)",0.9322349570200574,12406.900838503623,0.9964865602401419,0.9897666803110929,0.978407695456406,0.9494132896711693,0.8523673079547005,90.22597416871874,9.342186616623797,9.6426932202362,0.6,0.2,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 220)",0.9358609632964934,6995.622058199878,0.9966912266339201,0.9910629008050211,0.9805908036567063,0.9537112839405103,0.8597011870650839,90.71067156566542,9.378504227962877,9.667644246491973,0.7,0.3,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 240)",0.9389480147359803,10323.827754255717,0.9970323372902169,0.9919156774457634,0.9825351343975985,0.957497612225406,0.8659094010096875,91.12608965904096,9.40929020976195,9.688468781336159,0.7,0.3,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 260)",0.9415745667894665,9647.487276810058,0.9973734479465138,0.9927002319552463,0.9838313548915268,0.9604311638695593,0.8716059489698458,91.46821187086742,9.434172489803377,9.702128909507133,0.7,0.3,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 280)",0.9436689862191295,9115.324071144476,0.997475781143403,0.993280120070951,0.9849911311229362,0.9630918269886751,0.8761086096329649,91.7495875539009,9.454624531015092,9.714228050341436,0.7,0.3,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 30)",0.7811570473461591,41888.11507356298,0.9478100695865739,0.8981784690953746,0.8430890981034248,0.7614954291172056,0.6110997407559012,72.48783493817776,7.854498343318659,8.514418422574378,0.0,0.0,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 300)",0.9457497612225406,8487.12828510682,0.9976804475371811,0.9937576749897666,0.9860826852230864,0.9652408241233457,0.8808841588211216,92.03064310729067,9.474983500293277,9.726821395543254,0.7,0.4,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 40)",0.8181948424068768,30703.96150924588,0.9645244917451221,0.9248192113521626,0.8794856051303043,0.8086028107518078,0.6617887842816209,76.58868281473686,8.21893466046796,8.81453339852337,0.1,0.0,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 60)",0.8592031655068905,31937.89266486908,0.9797721380815937,0.9539500613999181,0.9184404420794106,0.857825078455451,0.7232228134806932,81.26230516084179,8.622807423471748,9.131364150244625,0.3,0.0,0.0
msspacev-10M,faiss_hnsw,"faiss ({'M': 32, 'efConstruction': 300}, ef: 80)",0.8827295674716877,26760.668951127696,0.9866966844044208,0.9686178196206849,0.9396234138354482,0.885796152271797,0.7622117614954291,84.03693592209251,8.854787846131135,9.304177035347728,0.4,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef10,0.6951221176149543,6881.211067739237,0.9114476736253241,0.84690953745395,0.7765725201255287,0.6679969982262246,0.47632692045299496,63.271655653665476,7.079983039773014,8.009688896252548,0.0,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef100,0.946585482330468,6173.68685815874,0.993621230727248,0.986901350798199,0.97687269750307,0.9540523945968072,0.8909810342475099,92.6906721937422,9.48256878531611,9.680589801982554,0.7,0.2,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef20,0.8067539909946786,3825.175836578422,0.9553827261563651,0.9171442215854824,0.8708896165916223,0.7950266066311912,0.6426524764633648,75.7368247362619,8.132374434280036,8.752180807056984,0.1,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef30,0.8560035475508254,6830.967899896053,0.9715513712648383,0.9463432937644972,0.9118228953472507,0.8515827534452176,0.7246895893027698,81.50570142096953,8.608579858880226,9.094649679355983,0.2,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef40,0.8847966980488471,5805.561348967213,0.979840360212853,0.9613180515759312,0.934574976122254,0.8841929321872015,0.7745940783190067,84.95835377290044,8.886408641215256,9.28691467035716,0.3,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef50,0.9036464729158139,6770.430716910046,0.9844453540728613,0.9701187065083913,0.9488675126210943,0.9059557920589439,0.8079205894392141,87.27005162141265,9.068060378383283,9.41003531307461,0.4,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef60,0.917075999454223,6229.444910317885,0.9878564606358302,0.9757811434029199,0.9581116114067404,0.921032883067267,0.8334015554645927,88.93722684075223,9.197890123065854,9.499113924461856,0.5,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef70,0.926862464183381,6225.722134600726,0.9896643471142038,0.9796356938190749,0.9645244917451221,0.9319825351343975,0.8523673079547005,90.16755964563474,9.291765479065491,9.558017643542614,0.6,0.0,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef80,0.9345783872288169,6127.588775329582,0.9914381225269477,0.9826715786601173,0.9695047073270568,0.9404420794105608,0.8676490653568018,91.14776981311468,9.366439841010639,9.60669765359184,0.6,0.1,0.0
msspacev-10M,zilliz,zilliz_(R32_L500)_ef90,0.9411686451084732,6215.140850280927,0.9927343430208759,0.9852299085823442,0.9738709237276573,0.9478782917178332,0.8800313821803794,91.98424501924296,9.42989763135152,9.645802877024735,0.6,0.1,0.0
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=10)",0.7560751807886479,5896.067420280835,0.9907900122799836,0.9406467458043389,0.8490244235229909,0.707156501569109,0.4870719061263474,67.63741872903252,7.673085224530604,8.825189451775616,0.2,0.1,0.0
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=100)",0.9198594624096057,750.4653326334699,0.9998294446718515,0.9963842270432528,0.9810001364442625,0.9383613044071497,0.8044753718106153,88.42514881629187,9.252937190356294,9.709365734514117,0.6,0.4,0.1
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=120)",0.9279983626688498,648.2757414721166,0.9998294446718515,0.9972711147496248,0.9842747987447128,0.9472984036021286,0.824566789466503,89.55992434382222,9.329896493986826,9.741870331386293,0.6,0.4,0.1314999999998335
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=140)",0.9345067539909946,569.4740232305719,0.9998976668031109,0.9980215581934779,0.9870377950607176,0.9554509482876246,0.8399849911311229,90.46804821896923,9.392281412777592,9.771469802502343,0.7,0.4,0.2
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=15)",0.7939930413426115,4071.7611562615734,0.9949856733524355,0.961556829035339,0.8872629280938736,0.7618365397735025,0.5487447127848274,72.17197608110422,8.043818491303837,9.063218768882914,0.3,0.1,0.0
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=160)",0.9399577022786192,478.83565156790615,0.9999658889343703,0.9982944467185155,0.9894937917860553,0.9613862737071907,0.85352708418611,91.22686565871176,9.44367130543359,9.794022902061176,0.7,0.4,0.2
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=180)",0.9446172738436349,435.87312640375734,0.9999658889343703,0.9984650020466639,0.9907217901487242,0.9659571565015691,0.865534179287761,91.87565352470183,9.486753083810871,9.811115388530453,0.7,0.5,0.2
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=20)",0.8178946650293355,3233.7180913901407,0.9969982262245872,0.9727111474962478,0.9097080092782098,0.7971073816346023,0.5897462136717151,75.1051707773208,8.276547195762156,9.205325739018944,0.3,0.1,0.0
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=200)",0.9484206576613454,396.32722141275116,0.9999658889343703,0.9987378905717015,0.991745122117615,0.9693000409332787,0.8754263883203711,92.4268741323336,9.52357487531143,9.829195877650646,0.7,0.5,0.2
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=40)",0.868061809250921,1781.240187808096,0.9988402237685905,0.9877541274389412,0.9523809523809523,0.8695251739664347,0.6866216400600355,81.50537032705473,8.762124700498452,9.477623547031037,0.5,0.2,0.0
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=60)",0.8932084868331287,1188.9985267893198,0.999556556146814,0.9930072315459135,0.9684813753581661,0.9042161277118297,0.7414040114613181,84.80261482975872,9.000932307769222,9.594097811044188,0.5,0.3,0.1
msspacev-10M,faiss-ivf,"FaissIVF(n_list=10000, n_probe=80)",0.908933688088416,949.7078963160543,0.9996930004093327,0.9952926729431028,0.9763610315186246,0.9250238777459407,0.7785168508664211,86.92578108925838,9.14995960194738,9.663740289175205,0.6,0.3,0.1
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=1, k_reorder=0)",0.2557,70178.17673780462,0.8509,0.453,0.1668,0.0392,0.0038,15.948163095238094,2.8092713436825676,5.237796825396825,0.0,0.0,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=10, k_reorder=0)",0.44908000000000003,24053.287302402,0.9925,0.8691,0.491,0.1302,0.011,34.26183928571428,5.105434456444429,8.33189484126984,0.2,0.1,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=100, k_reorder=0)",0.48597999999999997,4191.763791142567,0.9957,0.9167,0.5849,0.167,0.0146,38.99292777777777,5.589749735243999,8.92969246031746,0.2,0.1,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=200, k_reorder=0)",0.4869,2319.6069452647835,0.9959,0.9167,0.5867,0.169,0.0148,39.12736468253968,5.602379351144989,8.945897222222223,0.2,0.1,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=5, k_reorder=0)",0.41281999999999996,34438.7643669195,0.9829,0.8039,0.4103,0.1035,0.0089,30.170378174603172,4.6495738712787835,7.756861904761905,0.1,0.0,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=50, k_reorder=0)",0.48297,8325.535408849637,0.9956,0.9137,0.5756,0.1635,0.014,38.554400793650785,5.546877035320423,8.874782142857143,0.2,0.1,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=1, k_reorder=1000)",0.34681,18253.92970700954,0.8674,0.5432,0.311,0.1667,0.0765,24.11095277777778,3.57882308459117,5.506347222222223,0.0,0.0,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=10, k_reorder=1000)",0.8086499999999999,4366.352251017284,0.9991,0.9836,0.9209,0.7772,0.5428,73.22857103174603,8.169417082886724,9.12192142857143,0.4,0.2,0.1
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=100, k_reorder=1000)",0.9850099999999999,2296.7695217009277,0.9998,0.9997,0.9994,0.9962,0.9697,97.72768412698414,9.862531494593286,9.953166666666666,0.9,0.7,0.5
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=200, k_reorder=1000)",0.99483,1299.1692083655353,0.9999,0.9997,0.9996,0.9994,0.992,99.21954126984127,9.953265024637714,9.985783333333332,1.0,0.9,0.7
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=5, k_reorder=1000)",0.68875,6685.3696810015535,0.9932,0.9336,0.7934,0.5837,0.3515,58.5910380952381,6.99447855017962,8.406805158730158,0.2,0.1,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=50, k_reorder=1000)",0.9620599999999999,3382.9552868476053,0.9999,0.9996,0.9975,0.984,0.9069,94.3053369047619,9.649152840188398,9.876033333333332,0.8,0.6,0.4
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=1, k_reorder=100)",0.34681,39782.83221094565,0.8674,0.5432,0.311,0.1667,0.0765,24.112567857142857,3.5789730083387963,5.506747222222222,0.0,0.0,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=10, k_reorder=100)",0.8081799999999999,19974.71196162314,0.9992,0.9837,0.9209,0.7771,0.5417,73.16015793650793,8.165630760445893,9.122528571428571,0.4,0.2,0.1
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=100, k_reorder=100)",0.9841900000000001,3781.964367172368,0.9999,0.9997,0.9993,0.9961,0.9684,97.6147257936508,9.855960332629637,9.9525,0.9,0.7,0.5
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=200, k_reorder=100)",0.9939500000000001,2472.502623233002,0.9999,0.9997,0.9996,0.9993,0.9908,99.10370317460318,9.946761740413198,9.987166666666667,1.0,0.9,0.7
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=5, k_reorder=100)",0.68849,24962.053762724132,0.9933,0.9337,0.7933,0.5835,0.351,58.556234920634914,6.992490856698148,8.407471825396826,0.2,0.1,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=50, k_reorder=100)",0.96125,6216.012259209969,0.9999,0.9995,0.9974,0.9838,0.9057,94.19615753968253,9.642619349772795,9.8758,0.8,0.6,0.4
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=1, k_reorder=10)",0.34307,61252.71265301116,0.867,0.5415,0.3067,0.1613,0.0699,23.707928174603175,3.5469331413479814,5.495225396825396,0.0,0.0,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=10, k_reorder=10)",0.77956,23798.56322474962,0.9991,0.9824,0.9118,0.7465,0.4667,69.6928273809524,7.935697859343406,9.08573253968254,0.4,0.2,0.1
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=100, k_reorder=10)",0.92856,3812.0222139172897,0.9997,0.9991,0.9943,0.9744,0.8277,90.36807619047619,9.413481758920927,9.896783333333333,0.7,0.5,0.3
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=200, k_reorder=10)",0.93591,2645.8743185979624,0.9997,0.9991,0.9947,0.9802,0.85,91.48491904761906,9.48478521937811,9.929033333333335,0.7,0.6,0.3
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=5, k_reorder=10)",0.67009,36167.8327949655,0.9931,0.9318,0.7839,0.5594,0.3086,56.38876825396826,6.842231447673213,8.377731349206348,0.2,0.1,0.0
deep-10M,faiss-ivfpqfs,"FaissIVFPQfs(n_list=10000, n_probe=50, k_reorder=10)",0.9108,7225.726960706368,0.9998,0.999,0.9911,0.9597,0.7704,87.69744841269842,9.24085878323657,9.823233333333333,0.7,0.5,0.2998999999999432
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 100})",0.95566,45984.83071046567,0.9999,0.9997,0.9972,0.9804,0.8955,93.47582738095238,9.597280751432008,9.858876190476192,0.8,0.6,0.4
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 15})",0.7199,95791.63973626093,0.9952,0.9552,0.8485,0.6563,0.365,62.81616349206349,7.3814910620226994,8.782655952380953,0.3,0.1,0.0
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 20})",0.77216,106520.38318146263,0.9975,0.9748,0.9005,0.7391,0.4585,69.17705873015873,7.8829937644589485,9.067561904761906,0.3,0.2,0.0
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 30})",0.83667,76190.39314953779,0.9991,0.99,0.9484,0.8396,0.5947,77.35937341269842,8.494750459814922,9.385318253968252,0.4,0.29900000000000093,0.1
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 50})",0.901,63698.98110279031,0.9995,0.9972,0.9816,0.9269,0.7464,85.90322182539683,9.095810272788713,9.65811349206349,0.6,0.4,0.1
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 60})",0.91813,60965.759029735,0.9997,0.9981,0.9881,0.9463,0.7927,88.22245595238095,9.25336224385856,9.721169047619048,0.6,0.4,0.2
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 70})",0.9314,67977.89338908608,0.9999,0.9987,0.9911,0.9601,0.8277,90.05425952380952,9.374508078325018,9.769052380952381,0.7,0.5,0.2
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 80})",0.94184,47075.175649285055,0.9999,0.9993,0.9949,0.9689,0.8564,91.51465714285715,9.470654716726548,9.80827619047619,0.7,0.5,0.3
deep-10M,puck,"Puck('C1000_F1000_N4_Neighborhood16_Construction200', {'search_coarse_count': 10, 'tinker_search_range': 90})",0.94985,47952.27528144482,0.9999,0.9997,0.9963,0.9755,0.8795,92.65137142857144,9.544579767718448,9.840876190476193,0.7,0.5,0.3
deep-10M,scann,"ScaNN,tree=100/40000,AH2,reorder=150",0.9240700000000001,20295.41871630377,0.9998,0.9984,0.993,0.97,0.8211,89.86513253968256,9.378445988013528,9.893126190476192,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=100/40000,AH2,reorder=50",0.76909,18237.246158020327,0.999,0.991,0.9538,0.7756,0.3664,70.5455261904762,8.098006782268126,9.67913492063492,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=10/40000,AH2,reorder=150",0.8179299999999999,81871.06924377228,0.9994,0.9892,0.9395,0.814,0.55,74.72123730158731,8.314699092547825,9.322020634920635,0.4,0.2,0.1
deep-10M,scann,"ScaNN,tree=10/40000,AH2,reorder=50",0.72668,61748.50130142391,0.9987,0.9814,0.9046,0.684,0.3095,63.82441309523809,7.56725382737601,9.197047619047618,0.4,0.2,0.0
deep-10M,scann,"ScaNN,tree=120/40000,AH2,reorder=150",0.92538,17098.40613965214,0.9998,0.9984,0.9931,0.9709,0.8239,90.08028968253969,9.392579749630373,9.902792857142858,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=120/40000,AH2,reorder=50",0.76829,15329.262881824116,0.999,0.991,0.954,0.7749,0.3655,70.47861706349207,8.093948101844301,9.684801587301587,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=150/40000,AH2,reorder=150",0.9265100000000001,21544.695067577843,0.9998,0.9985,0.9934,0.9715,0.8261,90.27533214285715,9.40555333706254,9.91212619047619,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=150/40000,AH2,reorder=50",0.76745,21549.034114262227,0.999,0.9909,0.9539,0.7718,0.3629,70.40997817460318,8.089480756684274,9.687718253968255,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=180/40000,AH2,reorder=150",0.9269299999999999,19323.781178877147,0.9998,0.9985,0.9932,0.9719,0.8285,90.34287777777777,9.409924356196246,9.913792857142859,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=180/40000,AH2,reorder=50",0.7666000000000001,19204.380882174508,0.999,0.9909,0.9534,0.7705,0.36,70.32209206349206,8.08286641585911,9.685801587301587,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=20/40000,AH2,reorder=150",0.8760899999999999,61436.820164581324,0.9998,0.997,0.9793,0.9089,0.6831,82.64412976190476,8.890434379424796,9.63098849206349,0.6,0.4,0.2
deep-10M,scann,"ScaNN,tree=20/40000,AH2,reorder=50",0.75823,44634.452873839655,0.9989,0.9894,0.942,0.7469,0.3545,68.26440912698413,7.920600694307194,9.466797222222223,0.4,0.2,0.0
deep-10M,scann,"ScaNN,tree=30/40000,AH2,reorder=150",0.8974,45367.0745874102,0.9999,0.9977,0.988,0.9404,0.74,85.73595952380954,9.105252891334729,9.743821825396825,0.6,0.4,0.2
deep-10M,scann,"ScaNN,tree=30/40000,AH2,reorder=50",0.76674,37302.69646752882,0.999,0.9906,0.9512,0.7669,0.3667,69.6477896825397,8.027698662678421,9.557593253968253,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=35/40000,AH2,reorder=150",0.9033200000000001,41218.74422645277,0.9999,0.9979,0.9897,0.948,0.756,86.60186626984127,9.164047213069509,9.772621825396826,0.6,0.4,0.2
deep-10M,scann,"ScaNN,tree=35/40000,AH2,reorder=50",0.7683500000000001,39922.5212757148,0.999,0.9908,0.9527,0.7708,0.37,69.96238333333332,8.051390608553845,9.581126587301588,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=40/40000,AH2,reorder=150",0.90764,38920.69254139084,0.9999,0.9978,0.9903,0.9539,0.7695,87.2375853174603,9.206221127844431,9.79178849206349,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=40/40000,AH2,reorder=50",0.7694,34491.808994686806,0.999,0.9907,0.954,0.7745,0.3715,70.16666706349207,8.067306421845188,9.600426587301587,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=45/40000,AH2,reorder=150",0.91105,35149.251980249464,0.9999,0.9978,0.9909,0.9582,0.7813,87.77578095238094,9.241863707606974,9.811921825396825,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=45/40000,AH2,reorder=50",0.7701800000000001,29829.322360200298,0.999,0.9907,0.9536,0.7775,0.3729,70.3538388888889,8.080787394598367,9.617759920634922,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=50/40000,AH2,reorder=150",0.9139200000000001,34593.3391617043,0.9999,0.9982,0.9916,0.9615,0.7883,88.21328134920634,9.27118179004332,9.828695634920637,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=50/40000,AH2,reorder=50",0.77086,26350.715545355568,0.999,0.9911,0.954,0.7806,0.3714,70.49182420634921,8.09126475622697,9.629033730158731,0.5,0.3,0.09989999999994321
deep-10M,scann,"ScaNN,tree=80/40000,AH2,reorder=150",0.9218999999999999,24237.61076316936,0.9998,0.9985,0.9924,0.968,0.8147,89.48992777777778,9.353998532053254,9.874209523809524,0.7,0.5,0.2
deep-10M,scann,"ScaNN,tree=80/40000,AH2,reorder=50",0.76989,21188.029883363146,0.999,0.9913,0.9534,0.7776,0.3678,70.57062857142857,8.09866001389666,9.66513492063492,0.5,0.3,0.09989999999994321
